"LIGAND_1","LIGAND_2","DESIGN","SIM_WEIGHT","X1","Y1","X2","Y2"
"lig_ejm_31","lig_jmc_30","A -optimal",0.0995196844681909,462.858659354561,-246.496063079685,702.133444288746,-213.767300607986
"lig_ejm_31","lig_ejm_46","A -optimal",0.148869969148523,462.858659354561,-246.496063079685,694.581771114841,-467.559828728903
"lig_ejm_31","lig_ejm_43","A -optimal",0.740605296542955,462.858659354561,-246.496063079685,321.456278331112,25.3025791719556
"lig_ejm_46","lig_jmc_27","A -optimal",0.271934160199431,694.581771114841,-467.559828728903,800.42841655761,-298.132001738995
"lig_ejm_47","lig_ejm_55","A -optimal",0.0995196844681909,252.639198424295,-523.075124215567,459.060291867703,-545.554977592081
"lig_ejm_31","lig_ejm_45","A -optimal",0.606207415074717,462.858659354561,-246.496063079685,575.031055384083,-392.383528488223
"lig_ejm_31","lig_ejm_47","A -optimal",0.121735504854227,462.858659354561,-246.496063079685,252.639198424295,-523.075124215567
"lig_ejm_31","lig_ejm_49","A -optimal",0.0813309091132862,462.858659354561,-246.496063079685,225.753979915287,-388.077019944787
"lig_ejm_31","lig_ejm_54","A -optimal",0.670049205930868,462.858659354561,-246.496063079685,454.779595243745,56.1808695048094
"lig_ejm_31","lig_ejm_48","A -optimal",0.0995196844681909,462.858659354561,-246.496063079685,346.824176756665,-388.869162552059
"lig_jmc_28","lig_jmc_30","A -optimal",0.670049205930868,597.723682560754,-13.3851914489642,702.133444288746,-213.767300607986
"lig_ejm_31","lig_ejm_50","A -optimal",0.904759239659144,462.858659354561,-246.496063079685,344.194229138293,-144.61071023345
"lig_ejm_49","lig_ejm_50","A -optimal",0.0664391993693988,225.753979915287,-388.077019944787,344.194229138293,-144.61071023345
"lig_ejm_31","lig_ejm_44","A -optimal",0.606207415074717,462.858659354561,-246.496063079685,180.792191708693,-136.603970724158
"lig_ejm_42","lig_ejm_47","A -optimal",0.0995196844681909,127.218782044249,-299.262935268227,252.639198424295,-523.075124215567
"lig_ejm_31","lig_ejm_42","A -optimal",0.904759239659144,462.858659354561,-246.496063079685,127.218782044249,-299.262935268227
"lig_ejm_42","lig_ejm_49","A -optimal",0.0664391993693988,127.218782044249,-299.262935268227,225.753979915287,-388.077019944787
"lig_ejm_31","lig_jmc_28","A -optimal",0.121735504854227,462.858659354561,-246.496063079685,597.723682560754,-13.3851914489642
"lig_ejm_42","lig_ejm_48","A -optimal",0.0813309091132862,127.218782044249,-299.262935268227,346.824176756665,-388.869162552059
"lig_ejm_31","lig_jmc_23","A -optimal",0.121735504854227,462.858659354561,-246.496063079685,752.929240914993,-76.1610200069845
"lig_ejm_31","lig_jmc_27","A -optimal",0.121735504854227,462.858659354561,-246.496063079685,800.42841655761,-298.132001738995
"lig_ejm_49","lig_ejm_55","A -optimal",0.0664391993693988,225.753979915287,-388.077019944787,459.060291867703,-545.554977592081
"lig_ejm_48","lig_ejm_50","A -optimal",0.0813309091132862,346.824176756665,-388.869162552059,344.194229138293,-144.61071023345
"lig_ejm_46","lig_jmc_30","A -optimal",0.22249194267027,694.581771114841,-467.559828728903,702.133444288746,-213.767300607986
