"LIGAND_1","LIGAND_2","DESIGN","SIM_WEIGHT","X1","Y1","X2","Y2"
"lig_ejm_42","lig_ejm_49","A-optimal (lomap)",0.0664391993693988,-93.3443718850613,-336.429436006583,-252.073109561927,-423.144491439685
"lig_ejm_31","lig_ejm_55","A-optimal (lomap)",0.818581835980543,-3.02908622473478,-427.77789214626,-133.049038265832,-696.402813168243
"lig_ejm_42","lig_ejm_44","A-optimal (lomap)",0.740605296542955,-93.3443718850613,-336.429436006583,-150.320185976103,-172.824218662026
"lig_jmc_23","lig_jmc_28","A-optimal (lomap)",1,339.32293519238,-368.705566368997,213.174117526738,-236.301050888374
"lig_ejm_42","lig_ejm_54","A-optimal (lomap)",0.818581835980543,-93.3443718850613,-336.429436006583,-14.5498429127038,-138.162239974365
"lig_ejm_47","lig_ejm_55","A-optimal (lomap)",0.0995196844681909,-215.898144204635,-587.783644404262,-133.049038265832,-696.402813168243
"lig_ejm_31","lig_ejm_49","A-optimal (lomap)",0.0813309091132862,-3.02908622473478,-427.77789214626,-252.073109561927,-423.144491439685
"lig_ejm_31","lig_ejm_48","A-optimal (lomap)",0.0995196844681909,-3.02908622473478,-427.77789214626,-328.090659180656,-511.43622662127
"lig_ejm_31","lig_ejm_46","A-optimal (lomap)",0.148869969148523,-3.02908622473478,-427.77789214626,119.433917727089,-708.972922124434
"lig_ejm_49","lig_ejm_55","A-optimal (lomap)",0.0664391993693988,-252.073109561927,-423.144491439685,-133.049038265832,-696.402813168243
"lig_ejm_42","lig_ejm_47","A-optimal (lomap)",0.0995196844681909,-93.3443718850613,-336.429436006583,-215.898144204635,-587.783644404262
"lig_jmc_28","lig_jmc_30","A-optimal (lomap)",0.670049205930868,213.174117526738,-236.301050888374,241.674400201533,-475.828291380778
"lig_ejm_31","lig_ejm_43","A-optimal (lomap)",0.740605296542955,-3.02908622473478,-427.77789214626,-21.9367658715928,-566.657784373208
"lig_ejm_46","lig_jmc_27","A-optimal (lomap)",0.271934160199431,119.433917727089,-708.972922124434,282.447526741773,-597.662164252193
"lig_ejm_42","lig_ejm_48","A-optimal (lomap)",0.0813309091132862,-93.3443718850613,-336.429436006583,-328.090659180656,-511.43622662127
"lig_ejm_31","lig_ejm_45","A-optimal (lomap)",0.606207415074717,-3.02908622473478,-427.77789214626,88.64305125596,-237.182858871296
"lig_ejm_31","lig_jmc_28","A-optimal (lomap)",0.121735504854227,-3.02908622473478,-427.77789214626,213.174117526738,-236.301050888374
"lig_ejm_48","lig_ejm_55","A-optimal (lomap)",0.0813309091132862,-328.090659180656,-511.43622662127,-133.049038265832,-696.402813168243
"lig_ejm_31","lig_ejm_50","A-optimal (lomap)",0.904759239659144,-3.02908622473478,-427.77789214626,-331.005626691505,-288.488465336384
"lig_ejm_31","lig_jmc_30","A-optimal (lomap)",0.0995196844681909,-3.02908622473478,-427.77789214626,241.674400201533,-475.828291380778
"lig_ejm_31","lig_ejm_47","A-optimal (lomap)",0.121735504854227,-3.02908622473478,-427.77789214626,-215.898144204635,-587.783644404262
"lig_ejm_31","lig_ejm_44","A-optimal (lomap)",0.606207415074717,-3.02908622473478,-427.77789214626,-150.320185976103,-172.824218662026
"lig_ejm_31","lig_jmc_23","A-optimal (lomap)",0.121735504854227,-3.02908622473478,-427.77789214626,339.32293519238,-368.705566368997
"lig_ejm_31","lig_ejm_54","A-optimal (lomap)",0.670049205930868,-3.02908622473478,-427.77789214626,-14.5498429127038,-138.162239974365
"lig_ejm_31","lig_jmc_27","A-optimal (lomap)",0.121735504854227,-3.02908622473478,-427.77789214626,282.447526741773,-597.662164252193
"lig_ejm_46","lig_jmc_30","A-optimal (lomap)",0.22249194267027,119.433917727089,-708.972922124434,241.674400201533,-475.828291380778
"lig_ejm_48","lig_ejm_50","A-optimal (lomap)",0.0813309091132862,-328.090659180656,-511.43622662127,-331.005626691505,-288.488465336384
"lig_ejm_49","lig_ejm_50","A-optimal (lomap)",0.0664391993693988,-252.073109561927,-423.144491439685,-331.005626691505,-288.488465336384
"lig_ejm_42","lig_ejm_43","A-optimal (lomap)",0.904759239659144,-93.3443718850613,-336.429436006583,-21.9367658715928,-566.657784373208
"lig_ejm_46","lig_ejm_55","A-optimal (lomap)",0.121735504854227,119.433917727089,-708.972922124434,-133.049038265832,-696.402813168243
"lig_jmc_23","lig_jmc_27","A-optimal (lomap)",1,339.32293519238,-368.705566368997,282.447526741773,-597.662164252193
"lig_ejm_42","lig_jmc_28","A-optimal (lomap)",0.0995196844681909,-93.3443718850613,-336.429436006583,213.174117526738,-236.301050888374
"lig_ejm_42","lig_ejm_55","D-optimal (lomap)",1,212.313012139872,-510.176091141999,263.034216245636,-317.13424564153
"lig_ejm_31","lig_ejm_55","D-optimal (lomap)",0.818581835980543,347.477317912504,-520.151071615517,263.034216245636,-317.13424564153
"lig_ejm_42","lig_ejm_44","D-optimal (lomap)",0.740605296542955,212.313012139872,-510.176091141999,-4.65289904363453,-283.613650020212
"lig_jmc_23","lig_jmc_28","D-optimal (lomap)",1,548.669752031565,-844.414682026953,615.86275665462,-580.444265195634
"lig_ejm_42","lig_ejm_54","D-optimal (lomap)",0.818581835980543,212.313012139872,-510.176091141999,42.9615314714611,-643.905724596232
"lig_jmc_27","lig_jmc_28","D-optimal (lomap)",1,639.77969026193,-776.532187014818,615.86275665462,-580.444265195634
"lig_ejm_31","lig_ejm_49","D-optimal (lomap)",0.0813309091132862,347.477317912504,-520.151071615517,351.329894669354,-208.389152970165
"lig_ejm_31","lig_ejm_48","D-optimal (lomap)",0.0995196844681909,347.477317912504,-520.151071615517,481.803147066385,-268.231197635294
"lig_ejm_42","lig_ejm_50","D-optimal (lomap)",1,212.313012139872,-510.176091141999,14.103764500469,-471.598329614848
"lig_ejm_31","lig_ejm_46","D-optimal (lomap)",0.148869969148523,347.477317912504,-520.151071615517,380.186195325106,-759.374966736883
"lig_ejm_42","lig_ejm_47","D-optimal (lomap)",0.0995196844681909,212.313012139872,-510.176091141999,435.921250641462,-409.718759946059
"lig_jmc_28","lig_jmc_30","D-optimal (lomap)",0.670049205930868,615.86275665462,-580.444265195634,772.924731343985,-682.055337280035
"lig_ejm_42","lig_ejm_43","D-optimal (lomap)",0.904759239659144,212.313012139872,-510.176091141999,120.761691801483,-312.199959056452
"lig_ejm_31","lig_ejm_45","D-optimal (lomap)",0.606207415074717,347.477317912504,-520.151071615517,231.195155965164,-692.351239980198
"lig_jmc_23","lig_jmc_27","D-optimal (lomap)",1,548.669752031565,-844.414682026953,639.77969026193,-776.532187014818
"lig_ejm_46","lig_jmc_27","D-optimal (lomap)",0.271934160199431,380.186195325106,-759.374966736883,639.77969026193,-776.532187014818
"lig_ejm_31","lig_ejm_50","D-optimal (lomap)",0.904759239659144,347.477317912504,-520.151071615517,14.103764500469,-471.598329614848
"lig_ejm_43","lig_ejm_50","D-optimal (lomap)",0.818581835980543,120.761691801483,-312.199959056452,14.103764500469,-471.598329614848
"lig_jmc_23","lig_jmc_30","D-optimal (lomap)",0.606207415074717,548.669752031565,-844.414682026953,772.924731343985,-682.055337280035
"lig_ejm_31","lig_ejm_54","D-optimal (lomap)",0.670049205930868,347.477317912504,-520.151071615517,42.9615314714611,-643.905724596232
"lig_ejm_43","lig_ejm_55","D-optimal (lomap)",0.818581835980543,120.761691801483,-312.199959056452,263.034216245636,-317.13424564153
"lig_ejm_44","lig_ejm_50","D-optimal (lomap)",0.670049205930868,-4.65289904363453,-283.613650020212,14.103764500469,-471.598329614848
"lig_ejm_48","lig_ejm_55","D-optimal (lomap)",0.0813309091132862,481.803147066385,-268.231197635294,263.034216245636,-317.13424564153
"lig_ejm_46","lig_jmc_23","D-optimal (lomap)",0.271934160199431,380.186195325106,-759.374966736883,548.669752031565,-844.414682026953
"lig_jmc_27","lig_jmc_30","D-optimal (lomap)",0.606207415074717,639.77969026193,-776.532187014818,772.924731343985,-682.055337280035
"lig_ejm_31","lig_ejm_47","D-optimal (lomap)",0.121735504854227,347.477317912504,-520.151071615517,435.921250641462,-409.718759946059
"lig_ejm_44","lig_ejm_55","D-optimal (lomap)",0.670049205930868,-4.65289904363453,-283.613650020212,263.034216245636,-317.13424564153
"lig_ejm_31","lig_jmc_28","D-optimal (lomap)",0.121735504854227,347.477317912504,-520.151071615517,615.86275665462,-580.444265195634
"lig_ejm_42","lig_ejm_46","D-optimal (lomap)",0.121735504854227,212.313012139872,-510.176091141999,380.186195325106,-759.374966736883
"lig_ejm_50","lig_ejm_54","D-optimal (lomap)",0.740605296542954,14.103764500469,-471.598329614848,42.9615314714611,-643.905724596232
"lig_ejm_31","lig_ejm_43","D-optimal (lomap)",0.740605296542955,347.477317912504,-520.151071615517,120.761691801483,-312.199959056452
"lig_ejm_49","lig_ejm_55","D-optimal (lomap)",0.0664391993693988,351.329894669354,-208.389152970165,263.034216245636,-317.13424564153
