"LIGAND_1","LIGAND_2","DESIGN","SIM_WEIGHT","X1","Y1","X2","Y2"
"lig_5a","lig_5g","A -optimal",0.904123465456932,405.826459513977,1501.35304979794,337.631474890513,1731.60283413145
"lig_5a","lig_5f","A -optimal",0.904123465456932,405.826459513977,1501.35304979794,391.52498680912,1294.15717213973
"lig_1a","lig_1b","A -optimal",0.738873722161794,566.563284729142,1811.53589558974,663.939448877238,2015.28375356831
"lig_5a","lig_5k","A -optimal",0.738873722161794,405.826459513977,1501.35304979794,157.724034065948,1362.87374609709
"lig_3a","lig_5a","A -optimal",1,143.242478253087,1466.19296550751,405.826459513977,1501.35304979794
"lig_1a","lig_5a","A -optimal",0.492808459854849,566.563284729142,1811.53589558974,405.826459513977,1501.35304979794
"lig_5a","lig_5e","A -optimal",0.904123465456932,405.826459513977,1501.35304979794,644.126181388739,1481.56981161563
"lig_5a","lig_5c","A -optimal",0.904123465456932,405.826459513977,1501.35304979794,442.653628556058,1705.63086858578
"lig_5a","lig_5h","A -optimal",0.738873722161794,405.826459513977,1501.35304979794,527.674164894037,1269.6166895479
"lig_5a","lig_5b","A -optimal",0.904123465456932,405.826459513977,1501.35304979794,637.493169968948,1398.07903846726
"lig_3b","lig_5a","A -optimal",0.817370789490747,256.532342552207,1686.28641516529,405.826459513977,1501.35304979794
"lig_5a","lig_7","A -optimal",0.817370789490747,405.826459513977,1501.35304979794,559.876597614028,1649.46080657654
"lig_5a","lig_5d","A -optimal",0.904123465456932,405.826459513977,1501.35304979794,437.365318640135,1219.84589076787
"lig_5a","lig_5i","A -optimal",0.904123465456932,405.826459513977,1501.35304979794,634.000187827274,1575.900182941
"lig_5a","lig_5o","A -optimal",0.402117477872926,405.826459513977,1501.35304979794,234.263883319567,1289.61038159579
"lig_5a","lig_5n","A -optimal",0.492808459854849,405.826459513977,1501.35304979794,253.146454367321,1395.78954675049
"lig_5a","lig_5m","A -optimal",0.738873722161794,405.826459513977,1501.35304979794,310.394429372624,1232.66268239729
"lig_5a","lig_5j","A -optimal",0.738873722161794,405.826459513977,1501.35304979794,164.570117690891,1550.90466458932
"lig_5a","lig_5p","A -optimal",0.402117477872926,405.826459513977,1501.35304979794,589.094303845428,1331.34526925161
"lig_5a","lig_5l","A -optimal",0.738873722161794,405.826459513977,1501.35304979794,179.853476881981,1635.11451398814
"lig_5d","lig_5k","D -optimal",0.904123465456932,142.840666143224,40.8260783217847,270.324175759219,292.387248754036
"lig_5b","lig_5l","D -optimal",0.904123465456932,-392.46946615167,-162.800458109006,-578.503530558199,-76.6462009022944
"lig_3b","lig_5d","D -optimal",1,56.2400563866831,-233.901927292376,142.840666143224,40.8260783217847
"lig_1a","lig_1b","D -optimal",0.738873722161794,-39.7118384586647,-688.968520756811,-72.72913558851,-875.555597977247
"lig_1a","lig_3a","D -optimal",0.492808459854849,-39.7118384586647,-688.968520756811,-49.142625214532,-446.742988009937
"lig_3a","lig_5a","D -optimal",1,-49.142625214532,-446.742988009937,-274.891865716316,-369.187134237261
"lig_5f","lig_5i","D -optimal",1,77.4665476218797,471.369568991126,125.777025891002,656.440630929545
"lig_5n","lig_5o","D -optimal",0.904123465456932,966.851415647194,214.638342991471,768.715098015033,305.912773564458
"lig_5d","lig_7","D -optimal",1,142.840666143224,40.8260783217847,240.625128759071,-124.402946749147
"lig_5n","lig_5p","D -optimal",0.904123465456932,966.851415647194,214.638342991471,1149.24330268614,189.40942658484
"lig_5b","lig_5c","D -optimal",1,-392.46946615167,-162.800458109006,-579.311453033471,-248.563088940689
"lig_5f","lig_5g","D -optimal",1,77.4665476218797,471.369568991126,-108.681302403449,637.073491266463
"lig_5g","lig_5h","D -optimal",0.877180847901761,-108.681302403449,637.073491266463,-208.230033035157,808.382627477869
"lig_5m","lig_5o","D -optimal",0.603578675387823,537.482142932713,335.516434106976,768.715098015033,305.912773564458
"lig_5d","lig_5e","D -optimal",1,142.840666143224,40.8260783217847,-19.673242950812,108.949726597872
"lig_5d","lig_5j","D -optimal",0.904123465456932,142.840666143224,40.8260783217847,324.047613495495,5.62152622081339
"lig_5k","lig_5m","D -optimal",1,270.324175759219,292.387248754036,537.482142932713,335.516434106976
"lig_5a","lig_5b","D -optimal",0.904123465456932,-274.891865716316,-369.187134237261,-392.46946615167,-162.800458109006
"lig_5f","lig_5k","D -optimal",0.904123465456932,77.4665476218797,471.369568991126,270.324175759219,292.387248754036
"lig_3a","lig_3b","D -optimal",0.904123465456932,-49.142625214532,-446.742988009937,56.2400563866831,-233.901927292376
