"LIGAND_1","LIGAND_2","DESIGN","SIM_WEIGHT","X1","Y1","X2","Y2"
"lig_1h1q","lig_21","A -optimal",0.0643728503228422,603.159937486053,-1164.56911868509,752.561467479914,-915.117612676695
"lig_1oiy","lig_22","A -optimal",0.404767560945137,960.722572054714,-655.463703141548,1214.61913565546,-600.000555562438
"lig_1h1q","lig_1oi9","A -optimal",0.0792975214659337,603.159937486053,-1164.56911868509,807.453676553443,-1113.75541689061
"lig_1h1s","lig_26","A -optimal",0.330845180849971,859.63981923461,-834.812291217968,1037.55485341838,-1049.80448535457
"lig_1h1r","lig_26","A -optimal",0.0521535630784177,813.643184392713,-1259.15251184721,1037.55485341838,-1049.80448535457
"lig_1h1s","lig_1oiu","A -optimal",0.0975265559647391,859.63981923461,-834.812291217968,578.378206521273,-617.264642477036
"lig_1h1s","lig_30","A -optimal",1,859.63981923461,-834.812291217968,634.22089801354,-744.123146209866
"lig_1h1s","lig_1oi9","A -optimal",0.404767560945137,859.63981923461,-834.812291217968,807.453676553443,-1113.75541689061
"lig_1h1s","lig_32","A -optimal",0.740031150758547,859.63981923461,-834.812291217968,727.252904067282,-637.494079678319
"lig_1oiy","lig_21","A -optimal",0.404767560945137,960.722572054714,-655.463703141548,752.561467479914,-915.117612676695
"lig_17","lig_1h1r","A -optimal",0.0945544611517132,993.37324244529,-1279.43557012139,813.643184392713,-1259.15251184721
"lig_1h1s","lig_29","A -optimal",0.740031150758547,859.63981923461,-834.812291217968,835.982504479587,-598.156788155437
"lig_1h1s","lig_1oiy","A -optimal",0.605335792217532,859.63981923461,-834.812291217968,960.722572054714,-655.463703141548
"lig_1h1r","lig_1oi9","A -optimal",0.0643728503228422,813.643184392713,-1259.15251184721,807.453676553443,-1113.75541689061
"lig_1h1s","lig_28","A -optimal",0.904548433191916,859.63981923461,-834.812291217968,634.014599936781,-871.199287559837
"lig_17","lig_26","A -optimal",0.0521535630784177,993.37324244529,-1279.43557012139,1037.55485341838,-1049.80448535457
"lig_20","lig_31","A -optimal",0.404767560945137,1249.48182600457,-851.187977531925,1086.05342039466,-727.59849947691
"lig_20","lig_26","A -optimal",0.495056559883137,1249.48182600457,-851.187977531925,1037.55485341838,-1049.80448535457
"lig_20","lig_22","A -optimal",0.495056559883137,1249.48182600457,-851.187977531925,1214.61913565546,-600.000555562438
"lig_17","lig_1oi9","A -optimal",0.0643728503228422,993.37324244529,-1279.43557012139,807.453676553443,-1113.75541689061
"lig_1h1s","lig_31","A -optimal",0.447656714582379,859.63981923461,-834.812291217968,1086.05342039466,-727.59849947691
"lig_1h1q","lig_1h1r","A -optimal",0.0792975214659337,603.159937486053,-1164.56911868509,813.643184392713,-1259.15251184721
"lig_1h1q","lig_21","D -optimal",0.0643728503228422,1327.88586989045,275.139661818743,1188.25566121563,530.851379239
"lig_1oiy","lig_22","D -optimal",0.404767560945137,991.426355710253,507.821698982269,790.348586190492,675.28716922272
"lig_30","lig_31","D -optimal",0.6693188908745,590.224708642811,453.43744783476,646.789313902147,700.812760896981
"lig_1h1s","lig_26","D -optimal",0.330845180849971,877.812654152513,296.281863622367,832.085755409673,513.719162068097
"lig_17","lig_1h1r","D -optimal",0.0945544611517132,1273.87714204192,99.0315801398829,1289.03408350283,-14.00954926759
"lig_1h1s","lig_30","D -optimal",1,877.812654152513,296.281863622367,590.224708642811,453.43744783476
"lig_20","lig_21","D -optimal",0.495056559883137,941.946589902043,699.817635623738,1188.25566121563,530.851379239
"lig_1h1s","lig_32","D -optimal",0.740031150758547,877.812654152513,296.281863622367,710.838314205408,109.007935206871
"lig_1h1s","lig_29","D -optimal",0.740031150758547,877.812654152513,296.281863622367,695.528380632401,218.908022670075
"lig_1h1s","lig_1oi9","D -optimal",0.404767560945137,877.812654152513,296.281863622367,1070.14515864523,52.317215903895
"lig_1h1s","lig_1oiu","D -optimal",0.0975265559647391,877.812654152513,296.281863622367,831.100010167807,77.3849986791611
"lig_1h1q","lig_1h1r","D -optimal",0.0792975214659337,1327.88586989045,275.139661818743,1289.03408350283,-14.00954926759
"lig_1h1s","lig_28","D -optimal",0.904548433191916,877.812654152513,296.281863622367,568.377149269916,275.520580259152
"lig_20","lig_22","D -optimal",0.495056559883137,941.946589902043,699.817635623738,790.348586190492,675.28716922272
"lig_17","lig_1oi9","D -optimal",0.0643728503228422,1273.87714204192,99.0315801398829,1070.14515864523,52.317215903895
"lig_20","lig_31","D -optimal",0.404767560945137,941.946589902043,699.817635623738,646.789313902147,700.812760896981
"lig_20","lig_26","D -optimal",0.495056559883137,941.946589902043,699.817635623738,832.085755409673,513.719162068097
"lig_1h1s","lig_1oiy","D -optimal",0.605335792217532,877.812654152513,296.281863622367,991.426355710253,507.821698982269
"lig_1oiy","lig_21","D -optimal",0.404767560945137,991.426355710253,507.821698982269,1188.25566121563,530.851379239
"lig_17","lig_1h1q","D -optimal",0.0792975214659337,1273.87714204192,99.0315801398829,1327.88586989045,275.139661818743
"lig_28","lig_30","D -optimal",0.605335792217532,568.377149269916,275.520580259152,590.224708642811,453.43744783476
"lig_1h1r","lig_1oi9","D -optimal",0.0643728503228422,1289.03408350283,-14.00954926759,1070.14515864523,52.317215903895
