"LIGAND_1","LIGAND_2","DESIGN","SIM_WEIGHT","X1","Y1","X2","Y2"
"lig_5a","lig_5f","A -optimal",0.904123465456932,-1206.59999881685,275.744679825846,-1327.97368152626,42.2130156089552
"lig_5a","lig_5h","A -optimal",0.738873722161794,-1206.59999881685,275.744679825846,-982.003937474452,105.045402128249
"lig_1a","lig_1b","A -optimal",0.738873722161794,-1524.76365971274,408.114929405041,-1728.98733377457,489.892546309158
"lig_5a","lig_5d","A -optimal",0.904123465456932,-1206.59999881685,275.744679825846,-1029.13453946076,482.747142254375
"lig_5a","lig_5m","A -optimal",0.738873722161794,-1206.59999881685,275.744679825846,-1379.63669478707,115.477273143711
"lig_5a","lig_5e","A -optimal",0.904123465456932,-1206.59999881685,275.744679825846,-1066.3311130777,42.8547059472185
"lig_5a","lig_5b","A -optimal",0.904123465456932,-1206.59999881685,275.744679825846,-1359.24432385713,420.62493263639
"lig_1a","lig_5a","A -optimal",0.492808459854849,-1524.76365971274,408.114929405041,-1206.59999881685,275.744679825846
"lig_5a","lig_5c","A -optimal",0.904123465456932,-1206.59999881685,275.744679825846,-1206.24028315442,534.941124025034
"lig_5a","lig_5g","A -optimal",0.904123465456932,-1206.59999881685,275.744679825846,-1033.84626584779,390.296956667677
"lig_3a","lig_5a","A -optimal",1,-960.651179973036,276.880867246771,-1206.59999881685,275.744679825846
"lig_5a","lig_5j","A -optimal",0.738873722161794,-1206.59999881685,275.744679825846,-1160.48989739502,20.2715789428912
"lig_5a","lig_5o","A -optimal",0.402117477872926,-1206.59999881685,275.744679825846,-1055.34915232845,159.752079985105
"lig_5a","lig_5n","A -optimal",0.492808459854849,-1206.59999881685,275.744679825846,-931.527604957228,193.217060253955
"lig_5a","lig_5p","A -optimal",0.402117477872926,-1206.59999881685,275.744679825846,-928.344231709372,354.917486863851
"lig_5a","lig_5i","A -optimal",0.904123465456932,-1206.59999881685,275.744679825846,-1422.87738591456,187.305440794677
"lig_5a","lig_5k","A -optimal",0.738873722161794,-1206.59999881685,275.744679825846,-1239.61079000868,32.6024808723014
"lig_5a","lig_7","A -optimal",0.817370789490747,-1206.59999881685,275.744679825846,-1400.58930131048,293.231613028795
"lig_3b","lig_5a","A -optimal",0.817370789490747,-1283.52178317122,488.626289876178,-1206.59999881685,275.744679825846
"lig_5a","lig_5l","A -optimal",0.738873722161794,-1206.59999881685,275.744679825846,-1113.59833783843,508.331581686623
"lig_5f","lig_5l","D -optimal",0.904123465456932,61.4527021441609,-741.14412558607,-138.812772597186,-745.435858199373
"lig_5k","lig_5m","D -optimal",1,754.356696680188,-1100.31463367678,744.326612776611,-905.588077008724
"lig_5a","lig_5f","D -optimal",0.904123465456932,156.890172219835,-477.911085444503,61.4527021441609,-741.14412558607
"lig_5g","lig_5i","D -optimal",1,26.1103614231106,-984.1358920075,-163.447286434937,-1078.71088061854
"lig_3a","lig_3b","D -optimal",0.904123465456932,368.486219670391,-302.795122474432,531.999778151512,-457.011484446004
"lig_5d","lig_7","D -optimal",1,552.490623203106,-706.23808340379,501.014589367063,-867.463913355954
"lig_5n","lig_5o","D -optimal",0.904123465456932,1145.08214745997,-1140.08774777409,969.804996218532,-1010.42909971811
"lig_1a","lig_1b","D -optimal",0.738873722161794,457.74251373345,-67.5814925646409,504.869947680505,121.193568419199
"lig_5b","lig_5c","D -optimal",1,-33.8234119731933,-351.426763692871,-225.153438861715,-282.922304729917
"lig_3a","lig_5a","D -optimal",1,368.486219670391,-302.795122474432,156.890172219835,-477.911085444503
"lig_5g","lig_5h","D -optimal",0.877180847901761,26.1103614231106,-984.1358920075,-26.4508728757501,-1181.92203471111
"lig_5n","lig_5p","D -optimal",0.904123465456932,1145.08214745997,-1140.08774777409,1300.31005330826,-1251.44808741193
"lig_5d","lig_5e","D -optimal",1,552.490623203106,-706.23808340379,733.450487690046,-631.251408574288
"lig_5a","lig_5b","D -optimal",0.904123465456932,156.890172219835,-477.911085444503,-33.8234119731933,-351.426763692871
"lig_5f","lig_5g","D -optimal",1,61.4527021441609,-741.14412558607,26.1103614231106,-984.1358920075
"lig_1a","lig_3a","D -optimal",0.492808459854849,457.74251373345,-67.5814925646409,368.486219670391,-302.795122474432
"lig_5b","lig_5j","D -optimal",0.904123465456932,-33.8234119731933,-351.426763692871,-112.332820332143,-162.942319845781
"lig_3b","lig_5d","D -optimal",1,531.999778151512,-457.011484446004,552.490623203106,-706.23808340379
"lig_5m","lig_5o","D -optimal",0.603578675387823,744.326612776611,-905.588077008724,969.804996218532,-1010.42909971811
"lig_5d","lig_5m","D -optimal",0.904123465456932,552.490623203106,-706.23808340379,744.326612776611,-905.588077008724
